IID,path,instance
5015229,5015229_21016_0_0.png,right
5015410,5015410_21015_0_0.png,left
5015410,5015410_21016_0_0.png,right
5015422,5015422_21015_0_0.png,left
5015422,5015422_21016_0_0.png,right
5015643,5015643_21015_1_0.png,left
5015643,5015643_21016_1_0.png,right
5015702,5015702_21015_0_0.png,left
5015702,5015702_21016_0_0.png,right
5015727,5015727_21015_0_0.png,left
5015727,5015727_21016_0_0.png,right
5015753,5015753_21015_0_0.png,left
5015753,5015753_21016_0_0.png,right
5015796,5015796_21015_0_0.png,left
5015796,5015796_21016_0_0.png,right
5015935,5015935_21015_0_0.png,left
5015935,5015935_21016_0_0.png,right
5015956,5015956_21015_0_0.png,left
5015956,5015956_21016_0_0.png,right
5016027,5016027_21015_0_0.png,left
5016027,5016027_21016_0_0.png,right
5016096,5016096_21015_0_0.png,left
5016096,5016096_21016_0_0.png,right
5016109,5016109_21015_0_0.png,left
5016109,5016109_21016_0_0.png,right
5016298,5016298_21015_1_0.png,left
5016298,5016298_21016_1_0.png,right
5016324,5016324_21015_0_0.png,left
5016324,5016324_21016_0_0.png,right
5016545,5016545_21015_0_0.png,left
5016545,5016545_21016_0_0.png,right
5016749,5016749_21015_1_0.png,left
5016749,5016749_21016_1_0.png,right
5016900,5016900_21015_0_0.png,left
5016900,5016900_21016_0_0.png,right
5017149,5017149_21015_0_0.png,left
5017149,5017149_21016_0_0.png,right
5017210,5017210_21015_0_0.png,left
5017210,5017210_21016_0_0.png,right
5017353,5017353_21015_0_0.png,left
5017353,5017353_21016_0_0.png,right
5017523,5017523_21015_1_0.png,left
5017523,5017523_21016_1_0.png,right
5017644,5017644_21015_0_0.png,left
5017644,5017644_21016_0_0.png,right
5017725,5017725_21015_0_0.png,left
5017725,5017725_21016_0_0.png,right
5017748,5017748_21015_1_0.png,left
5017748,5017748_21016_1_0.png,right
5018175,5018175_21015_0_0.png,left
5018175,5018175_21016_0_0.png,right
5018240,5018240_21015_0_0.png,left
5018240,5018240_21016_0_0.png,right
5018501,5018501_21015_0_0.png,left
5018501,5018501_21016_0_0.png,right
5018829,5018829_21015_0_0.png,left
5018829,5018829_21016_0_0.png,right
5018954,5018954_21015_0_0.png,left
5018954,5018954_21016_0_0.png,right
5018991,5018991_21015_0_0.png,left
5018991,5018991_21016_0_0.png,right
5019055,5019055_21015_0_0.png,left
5019055,5019055_21016_0_0.png,right
5019069,5019069_21015_0_0.png,left
5019069,5019069_21016_0_0.png,right
5019116,5019116_21015_0_0.png,left
5019116,5019116_21016_0_0.png,right
5019305,5019305_21015_0_0.png,left
5019305,5019305_21016_0_0.png,right
5019373,5019373_21015_0_0.png,left
5019373,5019373_21016_0_0.png,right
5019537,5019537_21015_0_0.png,left
5019537,5019537_21016_0_0.png,right
5019638,5019638_21015_0_0.png,left
5019638,5019638_21016_0_0.png,right
5019689,5019689_21015_0_0.png,left
5019689,5019689_21016_0_0.png,right
5019701,5019701_21015_0_0.png,left
5019701,5019701_21016_0_0.png,right
5019810,5019810_21015_0_0.png,left
5019810,5019810_21016_0_0.png,right
5019874,5019874_21015_1_0.png,left
5019874,5019874_21016_1_0.png,right
5020135,5020135_21015_1_0.png,left
5020135,5020135_21016_1_0.png,right
5020326,5020326_21015_0_0.png,left
5020326,5020326_21016_0_0.png,right
5020369,5020369_21015_1_0.png,left
5020369,5020369_21016_1_0.png,right
5020525,5020525_21015_0_0.png,left
5020525,5020525_21016_0_0.png,right
5020532,5020532_21015_0_0.png,left
5020532,5020532_21016_0_0.png,right
5020649,5020649_21015_0_0.png,left
5020649,5020649_21016_0_0.png,right
5020670,5020670_21015_0_0.png,left
5020670,5020670_21016_0_0.png,right
5021004,5021004_21015_0_0.png,left
5021004,5021004_21016_0_0.png,right
5021016,5021016_21015_0_0.png,left
5021016,5021016_21016_0_0.png,right
5021142,5021142_21015_1_0.png,left
5021142,5021142_21016_1_0.png,right
5021332,5021332_21015_0_0.png,left
5021332,5021332_21016_0_0.png,right
5021445,5021445_21015_0_0.png,left
5021445,5021445_21016_0_0.png,right
5021679,5021679_21015_1_0.png,left
5021679,5021679_21016_1_0.png,right
5021862,5021862_21015_0_0.png,left
5021862,5021862_21016_0_0.png,right
5021935,5021935_21015_0_0.png,left
5021935,5021935_21016_0_0.png,right
5022081,5022081_21015_0_0.png,left
5022081,5022081_21016_0_0.png,right
5022177,5022177_21015_0_0.png,left
5022177,5022177_21016_0_0.png,right
5022232,5022232_21015_0_0.png,left
5022232,5022232_21016_0_0.png,right
5022254,5022254_21015_0_0.png,left
5022254,5022254_21016_0_0.png,right
5022408,5022408_21015_1_0.png,left
5022408,5022408_21016_1_0.png,right
5022537,5022537_21015_0_0.png,left
5022537,5022537_21016_0_0.png,right
5022719,5022719_21015_0_0.png,left
5022719,5022719_21016_0_0.png,right
5022760,5022760_21015_0_0.png,left
5022760,5022760_21016_0_0.png,right
5022822,5022822_21015_0_0.png,left
5022822,5022822_21016_0_0.png,right
5022940,5022940_21015_0_0.png,left
5022940,5022940_21016_0_0.png,right
5023227,5023227_21015_0_0.png,left
5023227,5023227_21016_0_0.png,right
5023383,5023383_21015_0_0.png,left
5023383,5023383_21016_0_0.png,right
5023535,5023535_21015_0_0.png,left
5023535,5023535_21016_0_0.png,right
5023768,5023768_21015_0_0.png,left
5023768,5023768_21016_0_0.png,right
5023779,5023779_21015_0_0.png,left
5023779,5023779_21016_0_0.png,right
5023963,5023963_21015_0_0.png,left
5023963,5023963_21016_0_0.png,right
5023976,5023976_21015_0_0.png,left
5023976,5023976_21016_0_0.png,right
5024019,5024019_21015_0_0.png,left
5024019,5024019_21016_0_0.png,right
5024192,5024192_21015_1_0.png,left
5024192,5024192_21016_1_0.png,right
5024213,5024213_21015_1_0.png,left
5024213,5024213_21016_1_0.png,right
5024242,5024242_21015_0_0.png,left
5024242,5024242_21016_0_0.png,right
5024379,5024379_21015_0_0.png,left
5024379,5024379_21016_0_0.png,right
5024394,5024394_21015_1_0.png,left
5024394,5024394_21016_1_0.png,right
5024609,5024609_21015_0_0.png,left
5024609,5024609_21016_0_0.png,right
5024761,5024761_21015_0_0.png,left
5024761,5024761_21016_0_0.png,right
5024867,5024867_21015_0_0.png,left
5024867,5024867_21016_0_0.png,right
5024875,5024875_21015_1_0.png,left
5024875,5024875_21016_1_0.png,right
5025228,5025228_21015_0_0.png,left
5025228,5025228_21016_0_0.png,right
5025260,5025260_21015_0_0.png,left
5025260,5025260_21016_0_0.png,right
5025293,5025293_21015_0_0.png,left
5025293,5025293_21016_0_0.png,right
5025308,5025308_21015_0_0.png,left
5025308,5025308_21016_0_0.png,right
5025333,5025333_21015_0_0.png,left
5025333,5025333_21016_0_0.png,right
5025386,5025386_21015_0_0.png,left
5025386,5025386_21016_0_0.png,right
5025404,5025404_21015_0_0.png,left
5025404,5025404_21016_0_0.png,right
5025423,5025423_21015_0_0.png,left
5025423,5025423_21016_0_1.png,right
5025553,5025553_21015_0_0.png,left
5025553,5025553_21016_0_0.png,right
5025564,5025564_21015_0_0.png,left
5025564,5025564_21016_0_0.png,right
5025642,5025642_21015_1_0.png,left
5025642,5025642_21016_1_0.png,right
5025876,5025876_21015_0_0.png,left
5025876,5025876_21016_0_0.png,right
5025947,5025947_21015_0_0.png,left
5025947,5025947_21016_0_0.png,right
5026114,5026114_21015_0_0.png,left
5026114,5026114_21016_0_1.png,right
5026283,5026283_21015_0_0.png,left
5026283,5026283_21016_0_0.png,right
5026530,5026530_21015_1_0.png,left
5026530,5026530_21016_1_0.png,right
5026577,5026577_21015_0_0.png,left
5026577,5026577_21016_0_0.png,right
5026635,5026635_21015_0_0.png,left
5026635,5026635_21016_0_0.png,right
5026660,5026660_21015_0_0.png,left
5026660,5026660_21016_0_0.png,right
5026920,5026920_21015_0_0.png,left
5026920,5026920_21016_0_0.png,right
5026937,5026937_21015_1_0.png,left
5026937,5026937_21016_1_0.png,right
5026968,5026968_21015_0_0.png,left
5026968,5026968_21016_0_0.png,right
5027390,5027390_21015_0_0.png,left
5027390,5027390_21016_0_0.png,right
5027401,5027401_21015_0_0.png,left
5027401,5027401_21016_0_0.png,right
5027428,5027428_21015_0_0.png,left
5027428,5027428_21016_0_0.png,right
5027460,5027460_21015_0_0.png,left
5027460,5027460_21016_0_0.png,right
5027574,5027574_21015_1_0.png,left
5027574,5027574_21016_1_0.png,right
5027721,5027721_21015_1_0.png,left
5027721,5027721_21016_1_0.png,right
5027885,5027885_21015_0_0.png,left
5027885,5027885_21016_0_0.png,right
5027900,5027900_21015_0_0.png,left
5027900,5027900_21016_0_0.png,right
5027913,5027913_21015_0_0.png,left
5027913,5027913_21016_0_0.png,right
5027926,5027926_21015_0_0.png,left
5027926,5027926_21016_0_0.png,right
5028252,5028252_21015_1_0.png,left
5028252,5028252_21016_1_0.png,right
5028420,5028420_21015_0_0.png,left
5028420,5028420_21016_0_0.png,right
5028485,5028485_21015_0_0.png,left
5028485,5028485_21016_0_0.png,right
5028518,5028518_21015_1_0.png,left
5028518,5028518_21016_1_0.png,right
5028622,5028622_21015_0_0.png,left
5028622,5028622_21016_0_0.png,right
5028636,5028636_21015_0_0.png,left
5028636,5028636_21016_0_0.png,right
5028819,5028819_21015_0_0.png,left
5028819,5028819_21016_0_0.png,right
5028887,5028887_21015_1_0.png,left
5028887,5028887_21016_1_0.png,right
5028893,5028893_21015_1_0.png,left
5028893,5028893_21016_1_0.png,right
5028908,5028908_21015_1_0.png,left
5028908,5028908_21016_1_0.png,right
5029012,5029012_21015_0_0.png,left
5029012,5029012_21016_0_0.png,right
5029037,5029037_21015_0_0.png,left
5029037,5029037_21016_0_0.png,right
5029079,5029079_21015_0_0.png,left
5029079,5029079_21016_0_0.png,right
5029145,5029145_21015_1_0.png,left
5029145,5029145_21016_1_0.png,right
5029262,5029262_21015_0_0.png,left
5029262,5029262_21016_0_0.png,right
5029335,5029335_21015_0_0.png,left
5029335,5029335_21016_0_0.png,right
5029569,5029569_21015_0_0.png,left
5029569,5029569_21016_0_0.png,right
5029750,5029750_21015_0_0.png,left
5029750,5029750_21016_0_0.png,right
5029804,5029804_21015_0_0.png,left
5029804,5029804_21016_0_0.png,right
5029816,5029816_21015_0_0.png,left
5029816,5029816_21016_0_0.png,right
5029903,5029903_21015_0_0.png,left
5029903,5029903_21016_0_0.png,right
5030086,5030086_21015_0_0.png,left
5030086,5030086_21016_0_0.png,right
5030095,5030095_21015_0_0.png,left
5030095,5030095_21016_0_0.png,right
5030227,5030227_21015_1_0.png,left
5030227,5030227_21016_1_0.png,right
5030873,5030873_21015_0_0.png,left
5030873,5030873_21016_0_0.png,right
5030884,5030884_21015_1_0.png,left
5030884,5030884_21016_1_0.png,right
5031199,5031199_21015_1_0.png,left
5031199,5031199_21016_1_0.png,right
5031270,5031270_21015_0_0.png,left
5031270,5031270_21016_0_0.png,right
5031335,5031335_21015_0_0.png,left
5031335,5031335_21016_0_0.png,right
5031372,5031372_21015_0_0.png,left
5031372,5031372_21016_0_0.png,right
5031463,5031463_21015_1_0.png,left
5031463,5031463_21016_1_0.png,right
5031569,5031569_21015_0_0.png,left
5031569,5031569_21016_0_0.png,right
5031615,5031615_21015_0_0.png,left
5031615,5031615_21016_0_0.png,right
5031792,5031792_21015_0_0.png,left
5031792,5031792_21016_0_0.png,right
5032036,5032036_21015_0_0.png,left
5032036,5032036_21016_0_0.png,right
5032083,5032083_21015_1_0.png,left
5032083,5032083_21016_1_0.png,right
5032106,5032106_21015_0_0.png,left
5032106,5032106_21016_0_0.png,right
5032143,5032143_21015_0_0.png,left
5032143,5032143_21016_0_0.png,right
5032256,5032256_21015_1_0.png,left
5032256,5032256_21016_1_0.png,right
5032349,5032349_21015_0_0.png,left
5032349,5032349_21016_0_0.png,right
5032386,5032386_21015_0_0.png,left
5032386,5032386_21016_0_0.png,right
5032395,5032395_21015_0_0.png,left
5032395,5032395_21016_0_0.png,right
5032404,5032404_21015_0_0.png,left
5032404,5032404_21016_0_0.png,right
5032423,5032423_21015_1_0.png,left
5032423,5032423_21016_1_0.png,right
5032482,5032482_21015_1_0.png,left
5032482,5032482_21016_1_0.png,right
5032600,5032600_21015_0_0.png,left
5032600,5032600_21016_0_0.png,right
5032669,5032669_21015_1_0.png,left
5032669,5032669_21016_1_0.png,right
5032752,5032752_21015_0_0.png,left
5032752,5032752_21016_0_0.png,right
5032854,5032854_21015_0_0.png,left
5032854,5032854_21016_0_0.png,right
5033059,5033059_21015_0_0.png,left
5033059,5033059_21016_0_0.png,right
5033113,5033113_21015_0_0.png,left
5033113,5033113_21016_0_0.png,right
5033126,5033126_21015_0_0.png,left
5033126,5033126_21016_0_0.png,right
5033155,5033155_21015_1_0.png,left
5033155,5033155_21016_1_0.png,right
5033178,5033178_21015_0_0.png,left
5033178,5033178_21016_0_0.png,right
5033231,5033231_21015_1_0.png,left
5033231,5033231_21016_1_0.png,right
5033391,5033391_21015_0_0.png,left
5033391,5033391_21016_0_0.png,right
5033753,5033753_21015_0_0.png,left
5033753,5033753_21016_0_0.png,right
5033796,5033796_21015_0_0.png,left
5033796,5033796_21016_0_0.png,right
5033808,5033808_21015_1_0.png,left
5033808,5033808_21016_1_0.png,right
5034067,5034067_21015_1_0.png,left
5034067,5034067_21016_1_0.png,right
5034108,5034108_21015_0_0.png,left
5034108,5034108_21016_0_0.png,right
5034133,5034133_21015_0_0.png,left
5034133,5034133_21016_0_0.png,right
5034340,5034340_21015_0_0.png,left
5034340,5034340_21016_0_0.png,right
5034429,5034429_21015_0_0.png,left
5034429,5034429_21016_0_0.png,right
5034504,5034504_21015_0_0.png,left
5034504,5034504_21016_0_0.png,right
5034693,5034693_21015_0_0.png,left
5034693,5034693_21016_0_0.png,right
5034813,5034813_21015_0_0.png,left
5034813,5034813_21016_0_0.png,right
5034869,5034869_21015_0_0.png,left
5034869,5034869_21016_0_0.png,right
5035080,5035080_21015_0_0.png,left
5035080,5035080_21016_0_0.png,right
5035139,5035139_21015_0_0.png,left
5035139,5035139_21016_0_0.png,right
5035341,5035341_21015_1_0.png,left
5035341,5035341_21016_1_0.png,right
5035377,5035377_21015_0_0.png,left
5035377,5035377_21016_0_0.png,right
5035592,5035592_21015_1_0.png,left
5035592,5035592_21016_1_0.png,right
5035699,5035699_21015_0_0.png,left
5035699,5035699_21016_0_0.png,right
5035914,5035914_21015_0_0.png,left
5035914,5035914_21016_0_0.png,right
5036159,5036159_21015_0_0.png,left
5036159,5036159_21016_0_0.png,right
5036232,5036232_21015_0_0.png,left
5036232,5036232_21016_0_0.png,right
5036350,5036350_21015_0_0.png,left
5036350,5036350_21016_0_0.png,right
5036373,5036373_21015_0_0.png,left
5036373,5036373_21016_0_0.png,right
5036414,5036414_21015_1_0.png,left
5036414,5036414_21016_1_0.png,right
5036667,5036667_21015_0_0.png,left
5036667,5036667_21016_0_0.png,right
5036728,5036728_21015_1_0.png,left
5036728,5036728_21016_1_0.png,right
5036744,5036744_21015_0_0.png,left
5036744,5036744_21016_0_0.png,right
5036807,5036807_21015_0_0.png,left
5036807,5036807_21016_0_0.png,right
5037172,5037172_21015_0_0.png,left
5037172,5037172_21016_0_0.png,right
5037326,5037326_21015_0_0.png,left
5037326,5037326_21016_0_0.png,right
5037452,5037452_21015_0_0.png,left
5037452,5037452_21016_0_0.png,right
5037686,5037686_21015_0_0.png,left
5037686,5037686_21016_0_0.png,right
5037716,5037716_21015_0_0.png,left
5037716,5037716_21016_0_0.png,right
5037765,5037765_21015_0_0.png,left
5037765,5037765_21016_0_0.png,right
5037983,5037983_21015_0_0.png,left
5037983,5037983_21016_0_0.png,right
5038072,5038072_21015_0_0.png,left
5038072,5038072_21016_0_0.png,right
5038521,5038521_21015_0_0.png,left
5038521,5038521_21016_0_0.png,right
5038557,5038557_21015_0_0.png,left
5038557,5038557_21016_0_0.png,right
5038595,5038595_21015_0_0.png,left
5038595,5038595_21016_0_0.png,right
5038625,5038625_21015_0_0.png,left
5038625,5038625_21016_0_0.png,right
5038632,5038632_21015_1_0.png,left
5038632,5038632_21016_1_0.png,right
5038676,5038676_21015_0_0.png,left
5038676,5038676_21016_0_0.png,right
5038916,5038916_21015_1_0.png,left
5038916,5038916_21016_1_0.png,right
5038977,5038977_21015_0_0.png,left
5038977,5038977_21016_0_0.png,right
5038982,5038982_21015_1_0.png,left
5038982,5038982_21016_1_0.png,right
5039015,5039015_21015_0_0.png,left
5039015,5039015_21016_0_0.png,right
5039125,5039125_21015_0_0.png,left
5039125,5039125_21016_0_0.png,right
5039163,5039163_21015_0_0.png,left
5039163,5039163_21016_0_0.png,right
5039176,5039176_21015_0_0.png,left
5039176,5039176_21016_0_0.png,right
5039216,5039216_21015_0_0.png,left
5039216,5039216_21016_0_0.png,right
5039277,5039277_21015_0_0.png,left
5039277,5039277_21016_0_0.png,right
5039487,5039487_21015_1_0.png,left
5039487,5039487_21016_1_0.png,right
5039629,5039629_21015_1_0.png,left
5039629,5039629_21016_1_0.png,right
5039978,5039978_21015_0_0.png,left
5039978,5039978_21016_0_0.png,right
5040194,5040194_21015_0_0.png,left
5040194,5040194_21016_0_0.png,right
5040423,5040423_21015_0_0.png,left
5040423,5040423_21016_0_0.png,right
5040515,5040515_21015_0_0.png,left
5040515,5040515_21016_0_0.png,right
5040711,5040711_21015_1_0.png,left
5040711,5040711_21016_1_0.png,right
5040854,5040854_21015_0_0.png,left
5040854,5040854_21016_0_0.png,right
5040947,5040947_21015_0_0.png,left
5040947,5040947_21016_0_0.png,right
5041003,5041003_21015_1_0.png,left
5041003,5041003_21016_1_0.png,right
5041046,5041046_21015_0_0.png,left
5041046,5041046_21016_0_0.png,right
5041114,5041114_21015_0_0.png,left
5041114,5041114_21016_0_0.png,right
5041210,5041210_21015_0_0.png,left
5041210,5041210_21016_0_0.png,right
5041559,5041559_21015_0_0.png,left
5041559,5041559_21016_0_0.png,right
5041776,5041776_21015_1_0.png,left
5041776,5041776_21016_1_0.png,right
5041834,5041834_21015_0_0.png,left
5041834,5041834_21016_0_0.png,right
5041878,5041878_21015_0_0.png,left
5041878,5041878_21016_0_0.png,right
5041951,5041951_21015_0_0.png,left
5041951,5041951_21016_0_0.png,right
5042070,5042070_21015_0_1.png,left
5042070,5042070_21016_0_0.png,right
5042103,5042103_21015_0_0.png,left
5042103,5042103_21016_0_0.png,right
5042239,5042239_21015_1_0.png,left
5042239,5042239_21016_1_0.png,right
5042271,5042271_21015_1_0.png,left
5042271,5042271_21016_1_0.png,right
5042288,5042288_21015_0_0.png,left
5042288,5042288_21016_0_0.png,right
5042374,5042374_21015_0_0.png,left
5042374,5042374_21016_0_0.png,right
5042469,5042469_21015_0_0.png,left
5042469,5042469_21016_0_0.png,right
5042501,5042501_21015_0_0.png,left
5042501,5042501_21016_0_0.png,right
5042572,5042572_21015_0_0.png,left
5042572,5042572_21016_0_0.png,right
5042623,5042623_21015_1_0.png,left
5042623,5042623_21016_1_0.png,right
5042706,5042706_21015_0_0.png,left
5042706,5042706_21016_0_0.png,right
5042909,5042909_21015_0_0.png,left
5042909,5042909_21016_0_0.png,right
5043055,5043055_21015_1_0.png,left
5043055,5043055_21016_1_0.png,right
5043081,5043081_21015_1_0.png,left
5043081,5043081_21016_1_0.png,right
5043263,5043263_21015_0_0.png,left
5043263,5043263_21016_0_0.png,right
5043329,5043329_21015_1_0.png,left
5043329,5043329_21016_1_0.png,right
5043414,5043414_21015_0_0.png,left
5043414,5043414_21016_0_0.png,right
5043520,5043520_21015_0_0.png,left
5043520,5043520_21016_0_0.png,right
5043638,5043638_21015_0_0.png,left
5043638,5043638_21016_0_0.png,right
5043646,5043646_21015_0_0.png,left
5043646,5043646_21016_0_0.png,right
5043988,5043988_21015_1_0.png,left
5043988,5043988_21016_1_0.png,right
5043996,5043996_21015_0_0.png,left
5043996,5043996_21016_0_0.png,right
5044068,5044068_21015_0_0.png,left
5044068,5044068_21016_0_0.png,right
5044221,5044221_21015_0_0.png,left
5044221,5044221_21016_0_0.png,right
5044233,5044233_21015_0_0.png,left
5044233,5044233_21016_0_0.png,right
5044360,5044360_21015_0_0.png,left
5044360,5044360_21016_0_0.png,right
5044393,5044393_21015_0_0.png,left
5044393,5044393_21016_0_0.png,right
5044417,5044417_21015_0_0.png,left
5044417,5044417_21016_0_0.png,right
5044731,5044731_21015_0_0.png,left
5044731,5044731_21016_0_0.png,right
5044747,5044747_21015_0_0.png,left
5044747,5044747_21016_0_0.png,right
5044792,5044792_21015_0_0.png,left
5044792,5044792_21016_0_0.png,right
5044903,5044903_21015_0_0.png,left
5044903,5044903_21016_0_0.png,right
5045092,5045092_21015_0_0.png,left
5045092,5045092_21016_0_0.png,right
5045300,5045300_21015_0_0.png,left
5045300,5045300_21016_0_0.png,right
5045381,5045381_21015_0_0.png,left
5045381,5045381_21016_0_0.png,right
5045424,5045424_21015_1_0.png,left
5045424,5045424_21016_1_0.png,right
5045452,5045452_21015_0_0.png,left
5045452,5045452_21016_0_0.png,right
5045695,5045695_21015_1_0.png,left
5045695,5045695_21016_1_0.png,right
5045730,5045730_21015_1_0.png,left
5045730,5045730_21016_1_0.png,right
5045896,5045896_21015_0_0.png,left
5045896,5045896_21016_0_0.png,right
5046100,5046100_21015_1_0.png,left
5046100,5046100_21016_1_0.png,right
5046155,5046155_21015_0_0.png,left
5046155,5046155_21016_0_0.png,right
5046197,5046197_21015_0_0.png,left
5046197,5046197_21016_0_0.png,right
5046205,5046205_21015_0_0.png,left
5046205,5046205_21016_0_0.png,right
5046292,5046292_21015_1_0.png,left
5046292,5046292_21016_1_0.png,right
5046685,5046685_21015_0_0.png,left
5046685,5046685_21016_0_0.png,right
5046740,5046740_21015_1_0.png,left
5046740,5046740_21016_1_0.png,right
5046753,5046753_21015_0_0.png,left
5046753,5046753_21016_0_0.png,right
5046895,5046895_21015_1_0.png,left
5046895,5046895_21016_1_0.png,right
5047127,5047127_21015_1_0.png,left
5047127,5047127_21016_1_0.png,right
5047316,5047316_21015_1_0.png,left
5047316,5047316_21016_1_0.png,right
5047323,5047323_21015_0_0.png,left
5047323,5047323_21016_0_0.png,right
5047485,5047485_21015_0_0.png,left
5047485,5047485_21016_0_0.png,right
5047658,5047658_21015_0_0.png,left
5047658,5047658_21016_0_0.png,right
5047699,5047699_21015_1_0.png,left
5047699,5047699_21016_1_0.png,right
5047755,5047755_21015_0_0.png,left
5047755,5047755_21016_0_0.png,right
5047856,5047856_21015_1_0.png,left
5047856,5047856_21016_1_0.png,right
5047921,5047921_21015_0_0.png,left
5047921,5047921_21016_0_0.png,right
5048180,5048180_21015_1_0.png,left
5048180,5048180_21016_1_0.png,right
5048216,5048216_21015_0_0.png,left
5048216,5048216_21016_0_0.png,right
5048241,5048241_21015_0_0.png,left
5048241,5048241_21016_0_0.png,right
5048277,5048277_21015_0_0.png,left
5048277,5048277_21016_0_0.png,right
5048460,5048460_21015_0_0.png,left
5048460,5048460_21016_0_0.png,right
5048472,5048472_21015_0_0.png,left
5048472,5048472_21016_0_0.png,right
5048493,5048493_21015_0_0.png,left
5048493,5048493_21016_0_0.png,right
5048629,5048629_21015_0_0.png,left
5048629,5048629_21016_0_0.png,right
5048786,5048786_21015_0_0.png,left
5048786,5048786_21016_0_0.png,right
5048851,5048851_21015_0_0.png,left
5048851,5048851_21016_0_0.png,right
5049105,5049105_21015_0_0.png,left
5049105,5049105_21016_0_0.png,right
5049184,5049184_21015_0_0.png,left
5049184,5049184_21016_0_0.png,right
5049226,5049226_21015_1_0.png,left
5049226,5049226_21016_1_0.png,right
5049320,5049320_21015_0_0.png,left
5049320,5049320_21016_0_0.png,right
5049439,5049439_21015_0_0.png,left
5049439,5049439_21016_0_0.png,right
5049595,5049595_21015_0_0.png,left
5049595,5049595_21016_0_0.png,right
5049609,5049609_21015_0_0.png,left
5049609,5049609_21016_0_0.png,right
5049632,5049632_21015_0_0.png,left
5049632,5049632_21016_0_0.png,right
5049648,5049648_21015_0_0.png,left
5049648,5049648_21016_0_0.png,right
5049867,5049867_21015_0_0.png,left
5049867,5049867_21016_0_0.png,right
5049941,5049941_21015_0_0.png,left
5049941,5049941_21016_0_0.png,right
5049965,5049965_21015_0_0.png,left
5049965,5049965_21016_0_0.png,right
5049998,5049998_21015_1_0.png,left
5049998,5049998_21016_1_0.png,right
5050198,5050198_21015_0_0.png,left
5050198,5050198_21016_0_0.png,right
5050291,5050291_21015_0_0.png,left
5050291,5050291_21016_0_0.png,right
5050414,5050414_21015_0_0.png,left
5050414,5050414_21016_0_0.png,right
5050537,5050537_21015_0_0.png,left
5050537,5050537_21016_0_0.png,right
5050543,5050543_21015_0_0.png,left
5050543,5050543_21016_0_0.png,right
5050638,5050638_21015_1_0.png,left
5050638,5050638_21016_1_0.png,right
5050646,5050646_21015_0_0.png,left
5050646,5050646_21016_0_0.png,right
5050652,5050652_21015_0_0.png,left
5050652,5050652_21016_0_0.png,right
5050675,5050675_21015_0_0.png,left
5050675,5050675_21016_0_0.png,right
5050899,5050899_21015_1_0.png,left
5050899,5050899_21016_1_0.png,right
5051093,5051093_21015_0_0.png,left
5051093,5051093_21016_0_0.png,right
5051343,5051343_21015_0_0.png,left
5051343,5051343_21016_0_0.png,right
5051439,5051439_21015_1_0.png,left
5051439,5051439_21016_1_0.png,right
5051557,5051557_21015_0_0.png,left
5051557,5051557_21016_0_0.png,right
5051663,5051663_21015_0_0.png,left
5051663,5051663_21016_0_0.png,right
5051774,5051774_21015_1_0.png,left
5051774,5051774_21016_1_0.png,right
5051904,5051904_21015_1_0.png,left
5051904,5051904_21016_1_0.png,right
5051941,5051941_21015_0_0.png,left
5051941,5051941_21016_0_0.png,right
5051982,5051982_21015_1_0.png,left
5051982,5051982_21016_1_0.png,right
5052251,5052251_21015_1_0.png,left
5052251,5052251_21016_1_0.png,right
5052342,5052342_21015_0_0.png,left
5052342,5052342_21016_0_0.png,right
5052381,5052381_21015_1_0.png,left
5052381,5052381_21016_1_0.png,right
5052424,5052424_21015_0_0.png,left
5052424,5052424_21016_0_0.png,right
5052489,5052489_21015_0_0.png,left
5052489,5052489_21016_0_0.png,right
5052532,5052532_21015_1_0.png,left
5052532,5052532_21016_1_0.png,right
5052798,5052798_21015_0_0.png,left
5052798,5052798_21016_0_0.png,right
5052945,5052945_21015_0_0.png,left
5052945,5052945_21016_0_0.png,right
5053108,5053108_21015_1_0.png,left
5053108,5053108_21016_1_0.png,right
5053210,5053210_21015_0_0.png,left
5053210,5053210_21016_0_0.png,right
5053429,5053429_21015_0_0.png,left
5053429,5053429_21016_0_0.png,right
5053516,5053516_21015_0_0.png,left
5053516,5053516_21016_0_0.png,right
5053559,5053559_21015_0_0.png,left
5053559,5053559_21016_0_0.png,right
5053635,5053635_21015_0_0.png,left
5053635,5053635_21016_0_0.png,right
5054082,5054082_21015_0_0.png,left
5054082,5054082_21016_0_0.png,right
5054113,5054113_21015_0_0.png,left
5054113,5054113_21016_0_0.png,right
5054218,5054218_21015_0_0.png,left
5054218,5054218_21016_0_0.png,right
5054363,5054363_21015_1_0.png,left
5054363,5054363_21016_1_0.png,right
5054380,5054380_21015_0_0.png,left
5054380,5054380_21016_0_0.png,right
5054552,5054552_21015_0_0.png,left
5054552,5054552_21016_0_0.png,right
5054606,5054606_21015_0_0.png,left
5054606,5054606_21016_0_0.png,right
5054771,5054771_21015_0_0.png,left
5054771,5054771_21016_0_0.png,right
5054895,5054895_21015_0_0.png,left
5054895,5054895_21016_0_0.png,right
5055027,5055027_21015_1_0.png,left
5055027,5055027_21016_0_0.png,right
5055053,5055053_21015_0_0.png,left
5055053,5055053_21016_0_0.png,right
5055298,5055298_21015_0_0.png,left
5055298,5055298_21016_0_0.png,right
5055460,5055460_21015_0_0.png,left
5055460,5055460_21016_0_0.png,right
5055631,5055631_21015_0_0.png,left
